cutoff,start,end,startT,endT,dur,xpos,ypos,flankdataloss,fracinterped,RMSxy,BCEA,fixRangeX,fixRangeY,participant
1.0369223430007872,17495,17578,58309.496999999974,58589.447000000044,279.95000000006985,27.826280593872042,11.15312397480011,0.0,0.0,0.4885210079610614,0.36351894600433415,0.7824910245907339,1.7273166088810792,Child1
1.0369223430007872,17585,17718,58609.41100000008,59056.07400000002,446.66299999994226,178.65692138671875,24.044013619422913,0.0,0.0,0.29840013979813396,0.20348653362703176,0.6959053278032468,1.504657090844518,Child1
1.0369223430007872,17738,18000,59119.35499999998,59995.937000000034,876.5820000000531,-593.8052272796631,13.900065422058105,0.0,0.0,0.21625816614879279,0.12288191244610397,0.782536151949842,0.9842803507917185,Child1
1.0369223430007872,18070,18103,60225.859999999986,60339.19200000004,113.33200000005309,-722.9884028434753,15.240601301193237,1.0,0.0,0.27441992204365734,1.1838531499014195,1.1928080273997803,3.714994011906494,Child1
1.0369223430007872,18106,18243,60345.88199999998,60805.80500000005,459.923000000068,-578.2218074798584,29.351013600826263,0.0,0.014492753623188406,0.22625992209454993,0.12120606887135402,0.9657809749085394,1.136054189198394,Child1
1.0369223430007872,18253,18471,60835.80000000005,61565.68800000008,729.8880000000354,-467.8934669494629,-5.995622277259827,0.0,0.0,0.17363273433901402,0.054544907874286855,0.4288917580957799,0.8437891042853889,Child1
1.0369223430007872,18533,18546,61769.031000000075,61815.65700000001,46.62599999993108,-70.83498001098633,-145.25526523590088,1.0,0.35714285714285715,0.3223231496872518,0.3219002833569905,0.583794259595769,1.3130632468198171,Child1
1.0369223430007872,18548,18593,61819.01899999997,61972.292000000016,153.2730000000447,-58.55712890625,-58.09027433395383,0.0,0.0,0.7356223010523283,0.29618055105903424,0.580089136274407,2.6460757948572047,Child1
1.0369223430007872,18597,18631,61982.37699999998,62098.957999999984,116.58100000000559,-189.89773750305176,-29.548856019973755,0.0,0.0,0.5533035505024796,0.17111222618011723,0.5486276786093085,2.7354791102368736,Child1
1.0369223430007872,18636,18779,62112.273999999976,62592.22499999998,479.95100000000093,-6.324119567871065,-5.934065580368056,0.0,0.0,0.4676282894197959,0.5441286399366645,1.380652498220437,2.018983756285866,Child1
1.0369223430007872,18786,18814,62612.272,62708.91300000006,96.64100000006147,-42.1440696716308,16.861449480056763,0.0,0.0,0.33360576796277286,0.17651516838663597,0.5710930808048594,1.051276804188907,Child1
1.0369223430007872,18887,18902,62948.88699999999,63002.197000000044,53.31000000005588,119.25899505615246,-18.248623609542847,0.0,0.0,0.6064967536207363,0.8711538950468335,0.8036547531834841,2.6527275675901345,Child1
1.0369223430007872,18909,19155,63022.24300000002,63845.424,823.1809999999823,17.68438339233404,-34.53628420829773,0.0,0.0,0.5389793588898079,1.2179015029803388,2.0633465409364526,4.082169008698088,Child1
1.0369223430007872,19188,19235,63952.13100000005,64112.03600000008,159.90500000002794,-405.6054496765137,68.99528861045837,0.0,0.0,0.28234000072226384,1.2642275562023015,2.3085739587721705,2.4927804123258452,Child1
1.0369223430007872,19254,19287,64172.06300000008,64285.388000000035,113.32499999995343,-924.053745791316,178.75125735998154,0.0,0.0,0.2078853840997777,0.10943217803964571,0.6521300815206026,0.8045542500905005,Child1
1.0369223430007872,19293,19373,64302.072999999975,64572.04800000007,269.97500000009313,-740.5751931667328,190.60593456029892,0.0,0.06172839506172839,0.7035147798047328,1.5490076548489982,1.8763538072344201,2.7419627835571148,Child1
1.0369223430007872,19391,19441,64628.71999999997,64798.62300000002,169.90300000004936,53.67141723632801,56.800657510757446,0.0,0.0,0.26179106229539084,0.6187352132215264,1.078537197212929,1.6295857915001688,Child1
1.0369223430007872,19452,19596,64831.96999999997,65315.281000000075,483.3110000001034,69.2892837524414,145.18908977508545,0.0,0.0,0.2567179555369586,0.33097143453045486,0.8229010704291301,1.667753007590762,Child1
1.0369223430007872,19610,19656,65358.61300000001,65515.28000000003,156.66700000001583,780.9789276123047,175.6845510005951,1.0,0.0425531914893617,5.628581403684818,39.08260039898684,17.922335350720143,7.593176263614746,Child1
1.0369223430007872,19676,19716,65578.54800000007,65715.19500000007,136.6469999999972,319.04645919799805,-15.837532281875639,0.0,0.0,0.12603577349548636,0.03597038101295614,0.3009119047645447,0.3893949562950895,Child1
1.0369223430007872,19729,20107,65755.25300000003,67018.40600000008,1263.1530000000494,681.2386322021484,48.47611606121063,0.0,0.023746701846965697,0.24872105312330042,0.7428547264678996,1.451590032528707,1.5802758783224726,Child1
1.0369223430007872,20115,20197,67041.69799999997,67318.32299999997,276.625,604.0152740478516,75.86260199546814,0.0,0.0,0.2741553708722827,0.14935364253008998,0.5742901034903048,0.7982563510652654,Child1
1.0369223430007872,20294,20391,67638.33500000008,67964.89899999998,326.5639999998966,546.2601184844971,73.83696019649506,0.0,0.0,0.15625996388220406,0.296247639742062,0.45585318236569833,2.214385221235539,Child1
1.0369223430007872,20394,20497,67971.59200000006,68318.20299999998,346.6109999999171,576.5594959259034,60.95930725336075,0.0,0.0,0.1890695026809235,0.1958014299531783,0.9103639093670345,1.045051484999575,Child1
1.0369223430007872,20576,20626,68578.19299999997,68748.18200000003,169.9890000000596,481.3608741760254,34.8793762922287,0.0,0.0,0.2373463492113428,0.2791438294630108,0.9892665896967228,0.9093046281810925,Child1
1.0369223430007872,20709,20952,69021.50300000003,69834.73700000008,813.234000000055,526.94260597229,74.62379157543182,0.0,0.0,0.21108052690641285,0.16130036885972907,0.5527158830680109,1.3295283398527107,Child1
1.0369223430007872,20962,21053,69864.65600000008,70171.35600000003,306.69999999995343,-67.06755638122559,-73.20330440998077,0.0,0.0,0.6858946424730944,0.9793722938820555,2.2103026159121333,3.1831729735832006,Child1
1.0369223430007872,21059,21244,70187.951,70807.88800000004,619.9370000000345,-5.0077629089355185,1.7999741435050964,0.0,0.0,0.36524191908177545,0.3015088343945065,0.8430017990072736,1.7366478185612098,Child1
1.0369223430007872,21248,21417,70817.93300000008,71384.47499999998,566.5419999998994,30.593519210815515,61.08046531677246,0.0,0.0,0.3055334357869736,0.2683699239374616,0.8449058392850143,1.1788928390796045,Child1
1.0369223430007872,21481,21852,71594.42800000007,72834.31400000001,1239.8859999999404,7.6060295104980185,58.53567123413086,0.0,0.0,0.2692471606076206,0.17492964088125582,0.7529864229273685,1.6301901220509274,Child1
1.0369223430007872,21900,21922,72990.94500000007,73067.64500000002,76.69999999995343,-20.102891921997127,-3.8217616081237793,0.0,0.0,0.8334552559991434,7.925835005631653,3.6280939278505375,3.8674127954871276,Child1
1.0369223430007872,22010,22177,73357.56500000006,73917.47999999998,559.9149999999208,-82.2011947631836,58.16973477602005,0.0,0.0,0.3708366620404608,0.38083908915593295,0.6257192475933534,1.9889766949064793,Child1
