Unnamed: 0,Subject,Event,TrialN,mean_pupil,time
1635,Subject_5,Simple,5,-0.0621191100948137,1700
1636,Subject_5,Simple,5,-0.0716555395871503,1750
1637,Subject_5,Simple,5,-0.0895714579940114,1800
1638,Subject_5,Simple,5,-0.101689166409445,1850
1639,Subject_5,Simple,5,-0.122979197546079,1900
1640,Subject_5,Simple,5,-0.123408060451525,1950
1641,Subject_5,Circle,6,-0.0224624984853419,0
1642,Subject_5,Circle,6,-0.0116077658765166,50
1643,Subject_5,Circle,6,-0.0206376490909168,100
1644,Subject_5,Circle,6,-0.0159714681339165,150
1645,Subject_5,Circle,6,0.0010082520368186,200
1646,Subject_5,Circle,6,0.0051387971479437,250
1647,Subject_5,Circle,6,0.0274310388105437,300
1648,Subject_5,Circle,6,0.0439410306363186,350
1649,Subject_5,Circle,6,0.0594314202264883,400
1650,Subject_5,Circle,6,0.0939550402209433,450
1651,Subject_5,Circle,6,0.130329291634943,500
1652,Subject_5,Circle,6,0.126649037487058,550
1653,Subject_5,Circle,6,0.156453451147394,600
1654,Subject_5,Circle,6,0.183806218046938,650
1655,Subject_5,Circle,6,0.187752175804278,700
1656,Subject_5,Circle,6,0.208415489834709,750
1657,Subject_5,Circle,6,0.212653692102808,800
1658,Subject_5,Circle,6,0.197500697552399,850
1659,Subject_5,Circle,6,0.181265346248388,900
1660,Subject_5,Circle,6,0.165029994944378,950
1661,Subject_5,Circle,6,0.148794643640368,1000
1662,Subject_5,Circle,6,0.132559292336358,1050
1663,Subject_5,Circle,6,0.116323941032348,1100
1664,Subject_5,Circle,6,0.100088589728337,1150
1665,Subject_5,Circle,6,0.0838532384243269,1200
1666,Subject_5,Circle,6,0.0738482187672433,1250
1667,Subject_5,Circle,6,0.0749407858014535,1300
1668,Subject_5,Circle,6,0.0871954248561235,1350
1669,Subject_5,Circle,6,0.0941031257348985,1400
1670,Subject_5,Circle,6,0.132523051591404,1450
1671,Subject_5,Circle,6,0.138380996391849,1500
1672,Subject_5,Circle,6,0.176126039374489,1550
1673,Subject_5,Circle,6,0.207828577860834,1600
1674,Subject_5,Circle,6,0.209316916749938,1650
1675,Subject_5,Circle,6,0.240748191935789,1700
1676,Subject_5,Circle,6,0.257488953067734,1750
1677,Subject_5,Circle,6,0.279824906133049,1800
1678,Subject_5,Circle,6,0.301631928888918,1850
1679,Subject_5,Circle,6,0.331848157474688,1900
1680,Subject_5,Circle,6,0.338564240916783,1950
1681,Subject_5,Simple,7,-0.029432370025559,0
1682,Subject_5,Simple,7,-0.0346069963226991,50
1683,Subject_5,Simple,7,-0.0423689357684101,100
1684,Subject_5,Simple,7,-0.0501308752141205,150
1685,Subject_5,Simple,7,-0.0578928146598314,200
1686,Subject_5,Simple,7,-0.0656547541055419,250
1687,Subject_5,Simple,7,-0.0493758432563576,300
1688,Subject_5,Simple,7,-0.0206618949180926,350
1689,Subject_5,Simple,7,0.0430173213019023,400
1690,Subject_5,Simple,7,0.0897310445173174,450
1691,Subject_5,Simple,7,0.133733101388192,500
1692,Subject_5,Simple,7,0.171885808102608,550
1693,Subject_5,Simple,7,0.215485433039058,600
1694,Subject_5,Simple,7,0.248934150728738,650
1695,Subject_5,Simple,7,0.263974904908372,700
1696,Subject_5,Simple,7,0.272300096897893,750
1697,Subject_5,Simple,7,0.278231226804813,800
1698,Subject_5,Simple,7,0.276309177913823,850
1699,Subject_5,Simple,7,0.276610203377473,900
1700,Subject_5,Simple,7,0.271311150908793,950
1701,Subject_5,Simple,7,0.268132440067123,1000
1702,Subject_5,Simple,7,0.254973136548168,1050
1703,Subject_5,Simple,7,0.231044499283328,1100
1704,Subject_5,Simple,7,0.217886447209268,1150
1705,Subject_5,Simple,7,0.200555740148483,1200
1706,Subject_5,Simple,7,0.195964751153053,1250
1707,Subject_5,Simple,7,0.201226164841757,1300
1708,Subject_5,Simple,7,0.200800964898553,1350
1709,Subject_5,Simple,7,0.218752859193283,1400
1710,Subject_5,Simple,7,0.235764106276283,1450
1711,Subject_5,Simple,7,0.260137270571692,1500
1712,Subject_5,Simple,7,0.296792084984853,1550
1713,Subject_5,Simple,7,0.335922259070887,1600
1714,Subject_5,Simple,7,0.385492695609793,1650
1715,Subject_5,Simple,7,0.416069538336238,1700
1716,Subject_5,Simple,7,0.448139316176958,1750
1717,Subject_5,Simple,7,0.505321970425613,1800
1718,Subject_5,Simple,7,0.522988203609233,1850
1719,Subject_5,Simple,7,0.538840397990254,1900
1720,Subject_5,Simple,7,0.555210306427308,1950
1721,Subject_5,Simple,8,0.0008439624446583,0
1722,Subject_5,Simple,8,0.0077002720012129,50
1723,Subject_5,Simple,8,0.0158432583129482,100
1724,Subject_5,Simple,8,0.0300527283875183,150
1725,Subject_5,Simple,8,0.0444738009955783,200
1726,Subject_5,Simple,8,0.0446101610465379,250
1727,Subject_5,Simple,8,0.0573411815254086,300
1728,Subject_5,Simple,8,0.0506984348502981,350
1729,Subject_5,Simple,8,0.0506984348502981,400
1730,Subject_5,Simple,8,0.0603425035073832,450
1731,Subject_5,Simple,8,0.0933182470485181,500
1732,Subject_5,Simple,8,0.104282217106114,550
1733,Subject_5,Simple,8,0.117727924867303,600
1734,Subject_5,Simple,8,0.134906465290562,650
1735,Subject_5,Simple,8,0.171717623340403,700
1736,Subject_5,Simple,8,0.208528781390244,750
1737,Subject_5,Simple,8,0.245339939440085,800
1738,Subject_5,Simple,8,0.282151097489926,850
1739,Subject_5,Simple,8,0.318962255539767,900
1740,Subject_5,Simple,8,0.355773413589608,950
1741,Subject_5,Simple,8,0.385574663241748,1000
1742,Subject_5,Simple,8,0.425780218603558,1050
1743,Subject_5,Simple,8,0.491730567742218,1100
1744,Subject_5,Simple,8,0.532905874417638,1150
1745,Subject_5,Simple,8,0.566045361539298,1200
1746,Subject_5,Simple,8,0.627615358392083,1250
1747,Subject_5,Simple,8,0.654743033098538,1300
1748,Subject_5,Simple,8,0.694451507770073,1350
1749,Subject_5,Simple,8,0.734410381820428,1400
1750,Subject_5,Simple,8,0.768046480481103,1450
1751,Subject_5,Simple,8,0.769083429677078,1500
1752,Subject_5,Simple,8,0.810787618901533,1550
1753,Subject_5,Simple,8,0.819354540647118,1600
1754,Subject_5,Simple,8,0.823460401067148,1650
1755,Subject_5,Simple,8,0.846570642752608,1700
1756,Subject_5,Simple,8,0.855508567702858,1750
1757,Subject_5,Simple,8,0.872601084523543,1800
1758,Subject_5,Simple,8,0.847320907715308,1850
1759,Subject_5,Simple,8,0.860434691506488,1900
1760,Subject_5,Simple,8,0.859685530361633,1950
1761,Subject_5,Circle,9,0.016567023996652,0
1762,Subject_5,Circle,9,-0.0010436620620879,50
1763,Subject_5,Circle,9,-0.0112206989316683,100
1764,Subject_5,Circle,9,0.0087640748286923,150
1765,Subject_5,Circle,9,0.0195200862193419,200
1766,Subject_5,Circle,9,0.0282542389463569,250
1767,Subject_5,Circle,9,0.0271301773231065,300
1768,Subject_5,Circle,9,0.0399326518229968,350
1769,Subject_5,Circle,9,0.0500705499973719,400
1770,Subject_5,Circle,9,0.0697561558429221,450
1771,Subject_5,Circle,9,0.0930549009648871,500
1772,Subject_5,Circle,9,0.140179346257527,550
1773,Subject_5,Circle,9,0.167651828292452,600
1774,Subject_5,Circle,9,0.188083693389452,650
1775,Subject_5,Circle,9,0.245457408124257,700
1776,Subject_5,Circle,9,0.268961725663172,750
1777,Subject_5,Circle,9,0.283165916679892,800
1778,Subject_5,Circle,9,0.295261123588552,850
1779,Subject_5,Circle,9,0.315801401824262,900
1780,Subject_5,Circle,9,0.346543430005752,950
1781,Subject_5,Circle,9,0.342004771600522,1000
1782,Subject_5,Circle,9,0.379038915016337,1050
1783,Subject_5,Circle,9,0.389471496652658,1100
1784,Subject_5,Circle,9,0.420917634628822,1150
1785,Subject_5,Circle,9,0.434177541996882,1200
1786,Subject_5,Circle,9,0.437487686635583,1250
1787,Subject_5,Circle,9,0.458363234259097,1300
1788,Subject_5,Circle,9,0.469442690961702,1350
1789,Subject_5,Circle,9,0.485411575222987,1400
1790,Subject_5,Circle,9,0.456817065681632,1450
1791,Subject_5,Circle,9,0.465461606131062,1500
1792,Subject_5,Circle,9,0.448032035778597,1550
1793,Subject_5,Circle,9,0.435578061638232,1600
1794,Subject_5,Circle,9,0.399461393717092,1650
1795,Subject_5,Circle,9,0.357749635511167,1700
1796,Subject_5,Circle,9,0.332352420522787,1750
1797,Subject_5,Circle,9,0.321819384084108,1800
1798,Subject_5,Circle,9,0.321819384084108,1850
1799,Subject_5,Circle,9,0.321819384084108,1900
1800,Subject_5,Circle,9,0.321819384084108,1950
1801,Subject_5,Simple,10,-0.0241022737067529,0
1802,Subject_5,Simple,10,-0.0233171728953478,50
1803,Subject_5,Simple,10,-0.013860341673078,100
1804,Subject_5,Simple,10,-0.027529282982663,150
1805,Subject_5,Simple,10,-0.0356662810425532,200
1806,Subject_5,Simple,10,-0.0332376627736779,250
1807,Subject_5,Simple,10,-0.0361398565447328,300
1808,Subject_5,Simple,10,-0.037918367347868,350
1809,Subject_5,Simple,10,-0.0292961502085132,400
1810,Subject_5,Simple,10,-0.0237661817034227,450
1811,Subject_5,Simple,10,-0.0148454184293629,500
1812,Subject_5,Simple,10,-0.0270826883906232,550
1813,Subject_5,Simple,10,-0.0408954658335632,600
1814,Subject_5,Simple,10,-0.0579802707476929,650
1815,Subject_5,Simple,10,-0.0980175032729282,700
1816,Subject_5,Simple,10,-0.145340797543353,750
1817,Subject_5,Simple,10,-0.197226115687408,800
1818,Subject_5,Simple,10,-0.244595147584483,850
1819,Subject_5,Simple,10,-0.305060635096028,900
1820,Subject_5,Simple,10,-0.361966951455073,950
1821,Subject_5,Simple,10,-0.432535988706363,1000
1822,Subject_5,Simple,10,-0.483555452216723,1050
1823,Subject_5,Simple,10,-0.532638626684778,1100
1824,Subject_5,Simple,10,-0.557127091924438,1150
1825,Subject_5,Simple,10,-0.594001851694113,1200
1826,Subject_5,Simple,10,-0.622472786679083,1250
1827,Subject_5,Simple,10,-0.623323950581498,1300
1828,Subject_5,Simple,10,-0.640826226272178,1350
1829,Subject_5,Simple,10,-0.642495022476768,1400
1830,Subject_5,Simple,10,-0.635671636902072,1450
1831,Subject_5,Simple,10,-0.629694681982173,1500
1832,Subject_5,Simple,10,-0.636701790718373,1550
1833,Subject_5,Simple,10,-0.593232504598285,1600
1834,Subject_5,Simple,10,-0.586680324963722,1650
1835,Subject_5,Simple,10,-0.58012814532916,1700
1836,Subject_5,Simple,10,-0.573575965694598,1750
1837,Subject_5,Simple,10,-0.567023786060035,1800
1838,Subject_5,Simple,10,-0.560471606425473,1850
1839,Subject_5,Simple,10,-0.541781498125483,1900
1840,Subject_5,Simple,10,-0.558310624689823,1950
1841,Subject_6,Circle,1,0.0036952361034683,0
1842,Subject_6,Circle,1,0.010502148746188,50
1843,Subject_6,Circle,1,-0.0114867611922764,100
1844,Subject_6,Circle,1,-0.0186685436365166,150
1845,Subject_6,Circle,1,-0.0275687899465864,200
1846,Subject_6,Circle,1,-0.0221317097098117,250
1847,Subject_6,Circle,1,-0.0530752978812767,300
1848,Subject_6,Circle,1,-0.0553893343206719,350
1849,Subject_6,Circle,1,-0.0828217774841771,400
1850,Subject_6,Circle,1,-0.0935136885081564,450
1851,Subject_6,Circle,1,-0.103172211530972,500
1852,Subject_6,Circle,1,-0.102500315249112,550
1853,Subject_6,Circle,1,-0.0990791814704566,600
1854,Subject_6,Circle,1,-0.109222223791177,650
1855,Subject_6,Circle,1,-0.0940643404750365,700
1856,Subject_6,Circle,1,-0.0913820062064166,750
1857,Subject_6,Circle,1,-0.0832762306134165,800
1858,Subject_6,Circle,1,-0.0631084894060314,850
1859,Subject_6,Circle,1,-0.0517591444296364,900
1860,Subject_6,Circle,1,-0.0451937014927863,950
1861,Subject_6,Circle,1,-0.0133088043807419,1000
1862,Subject_6,Circle,1,0.0186526785982486,1050
1863,Subject_6,Circle,1,-0.0027560684202012,1100
1864,Subject_6,Circle,1,-0.0040215219890047,1150
1865,Subject_6,Circle,1,-0.0056033389500087,1200
1866,Subject_6,Circle,1,-0.0071851559110127,1250
1867,Subject_6,Circle,1,-0.0087669728720172,1300
1868,Subject_6,Circle,1,-0.0103487898330212,1350
1869,Subject_6,Circle,1,-0.0119306067940257,1400
1870,Subject_6,Circle,1,-0.041820179131522,1450
1871,Subject_6,Circle,1,-0.0733536461583815,1500
1872,Subject_6,Circle,1,-0.120487484003532,1550
1873,Subject_6,Circle,1,-0.155240387218982,1600
1874,Subject_6,Circle,1,-0.190705428670797,1650
1875,Subject_6,Circle,1,-0.222734996373142,1700
1876,Subject_6,Circle,1,-0.265051901688797,1750
1877,Subject_6,Circle,1,-0.301122888583932,1800
1878,Subject_6,Circle,1,-0.324469028385727,1850
1879,Subject_6,Circle,1,-0.358957145037062,1900
1880,Subject_6,Circle,1,-0.357029896071021,1950
1881,Subject_6,Simple,2,0.0651543311591833,0
1882,Subject_6,Simple,2,0.123098665439823,50
1883,Subject_6,Simple,2,0.187524945940603,100
1884,Subject_6,Simple,2,0.238957055416829,150
1885,Subject_6,Simple,2,0.268249730359458,200
1886,Subject_6,Simple,2,0.307573745379004,250
1887,Subject_6,Simple,2,0.325391473170778,300
1888,Subject_6,Simple,2,0.326649262469894,350
1889,Subject_6,Simple,2,0.329894526812003,400
1890,Subject_6,Simple,2,0.330156928204683,450
1891,Subject_6,Simple,2,0.307593441097263,500
1892,Subject_6,Simple,2,0.280658444297469,550
1893,Subject_6,Simple,2,0.246342500846628,600
1894,Subject_6,Simple,2,0.212026557395786,650
1895,Subject_6,Simple,2,0.177710613944944,700
1896,Subject_6,Simple,2,0.143394670494103,750
1897,Subject_6,Simple,2,0.109078727043261,800
1898,Subject_6,Simple,2,0.103513336533398,850
1899,Subject_6,Simple,2,0.0587202768439932,900
1900,Subject_6,Simple,2,0.0405225675525882,950
1901,Subject_6,Simple,2,-0.0213271497008365,1000
1902,Subject_6,Simple,2,-0.0462517863475664,1050
1903,Subject_6,Simple,2,-0.0923043574650415,1100
1904,Subject_6,Simple,2,-0.120810680043026,1150
1905,Subject_6,Simple,2,-0.170755086750032,1200
1906,Subject_6,Simple,2,-0.173777840391492,1250
1907,Subject_6,Simple,2,-0.176447522965542,1300
1908,Subject_6,Simple,2,-0.181266506060117,1350
1909,Subject_6,Simple,2,-0.157510288958777,1400
1910,Subject_6,Simple,2,-0.133221716604127,1450
1911,Subject_6,Simple,2,-0.114738943101517,1500
1912,Subject_6,Simple,2,-0.0741999867443317,1550
1913,Subject_6,Simple,2,-0.0575572249507466,1600
1914,Subject_6,Simple,2,0.0069895077767734,1650
1915,Subject_6,Simple,2,0.028308810365508,1700
1916,Subject_6,Simple,2,0.0744151750433133,1750
1917,Subject_6,Simple,2,0.110253391256788,1800
1918,Subject_6,Simple,2,0.136500069743583,1850
1919,Subject_6,Simple,2,0.182547519964103,1900
1920,Subject_6,Simple,2,0.223867269592148,1950
1921,Subject_6,Circle,3,0.0196551472592903,0
1922,Subject_6,Circle,3,0.0552332174782801,50
1923,Subject_6,Circle,3,0.09632331924765,100
1924,Subject_6,Circle,3,0.114777963058275,150
1925,Subject_6,Circle,3,0.183071754454665,200
1926,Subject_6,Circle,3,0.22457276965502,250
1927,Subject_6,Circle,3,0.30734384512584,300
1928,Subject_6,Circle,3,0.41098071720476,350
1929,Subject_6,Circle,3,0.47752750467394,400
1930,Subject_6,Circle,3,0.590180715878835,450
1931,Subject_6,Circle,3,0.648374562927756,500
1932,Subject_6,Circle,3,0.724772996093344,550
1933,Subject_6,Circle,3,0.79925540726361,600
1934,Subject_6,Circle,3,0.874730574783049,650
1935,Subject_6,Circle,3,0.896510649123354,700
1936,Subject_6,Circle,3,0.91284217163177,750
1937,Subject_6,Circle,3,0.922063997829551,800
1938,Subject_6,Circle,3,0.894397320318075,850
1939,Subject_6,Circle,3,0.866730642806599,900
1940,Subject_6,Circle,3,0.839063965295122,950
1941,Subject_6,Circle,3,0.811397287783646,1000
1942,Subject_6,Circle,3,0.783730610272169,1050
1943,Subject_6,Circle,3,0.738990049927285,1100
1944,Subject_6,Circle,3,0.652279073743425,1150
1945,Subject_6,Circle,3,0.546254582456945,1200
1946,Subject_6,Circle,3,0.46192039734198,1250
1947,Subject_6,Circle,3,0.382401464506264,1300
1948,Subject_6,Circle,3,0.27545785144352,1350
1949,Subject_6,Circle,3,0.199696576855175,1400
1950,Subject_6,Circle,3,0.143096173846475,1450
1951,Subject_6,Circle,3,0.0834486039672102,1500
1952,Subject_6,Circle,3,0.0165690530565601,1550
1953,Subject_6,Circle,3,-0.0218086900031595,1600
1954,Subject_6,Circle,3,-0.034443382888055,1650
1955,Subject_6,Circle,3,-0.06798820766116,1700
1956,Subject_6,Circle,3,-0.082152819043825,1750
1957,Subject_6,Circle,3,-0.0736355520375698,1800
1958,Subject_6,Circle,3,-0.0678964608060602,1850
1959,Subject_6,Circle,3,-0.0333959775474897,1900
1960,Subject_6,Circle,3,-0.0226639371005248,1950
1961,Subject_6,Circle,4,-0.0117725724040123,0
1962,Subject_6,Circle,4,-0.019525642505879,50
1963,Subject_6,Circle,4,-0.0332037303329504,100
1964,Subject_6,Circle,4,-0.0383037605630419,150
1965,Subject_6,Circle,4,-0.0717041548777022,200
1966,Subject_6,Circle,4,-0.0583775997176597,250
1967,Subject_6,Circle,4,-0.0610327032783569,300
1968,Subject_6,Circle,4,-0.0636745415282225,350
1969,Subject_6,Circle,4,-0.0506934761417401,400
1970,Subject_6,Circle,4,-0.0223280445715104,450
1971,Subject_6,Circle,4,-0.010142251669536,500
1972,Subject_6,Circle,4,0.0008203393306835,550
1973,Subject_6,Circle,4,0.0203721006207318,600
1974,Subject_6,Circle,4,0.0517785860930404,650
1975,Subject_6,Circle,4,0.0814829908473587,700
1976,Subject_6,Circle,4,0.107865408432619,750
1977,Subject_6,Circle,4,0.122389217150241,800
1978,Subject_6,Circle,4,0.156824930608629,850
1979,Subject_6,Circle,4,0.19464349871026,900
1980,Subject_6,Circle,4,0.218499344689175,950
1981,Subject_6,Circle,4,0.220882649113387,1000
1982,Subject_6,Circle,4,0.224597922522794,1050
1983,Subject_6,Circle,4,0.242204189594061,1100
1984,Subject_6,Circle,4,0.280224190796403,1150
1985,Subject_6,Circle,4,0.263587114719509,1200
1986,Subject_6,Circle,4,0.257625111772379,1250
1987,Subject_6,Circle,4,0.237120382622483,1300
1988,Subject_6,Circle,4,0.19984337975077,1350
1989,Subject_6,Circle,4,0.174662920077497,1400
1990,Subject_6,Circle,4,0.151420856061045,1450
1991,Subject_6,Circle,4,0.157720578426637,1500
1992,Subject_6,Circle,4,0.167223963070025,1550
1993,Subject_6,Circle,4,0.176727347713414,1600
1994,Subject_6,Circle,4,0.186230732356802,1650
1995,Subject_6,Circle,4,0.195734117000191,1700
1996,Subject_6,Circle,4,0.205237501643579,1750
1997,Subject_6,Circle,4,0.214740886286968,1800
1998,Subject_6,Circle,4,0.224244270930356,1850
1999,Subject_6,Circle,4,0.233747655573745,1900
2000,Subject_6,Circle,4,0.269981381485099,1950
2001,Subject_6,Simple,5,0.0067697130372552,0
2002,Subject_6,Simple,5,0.00841939799411,50
2003,Subject_6,Simple,5,0.0133593976261746,100
2004,Subject_6,Simple,5,0.0391045599450366,150
2005,Subject_6,Simple,5,0.0176216433727165,200
2006,Subject_6,Simple,5,0.0091577147199997,250
2007,Subject_6,Simple,5,-0.0007760284426852,300
2008,Subject_6,Simple,5,-0.0129961490150188,350
2009,Subject_6,Simple,5,-0.0537885784976768,400
2010,Subject_6,Simple,5,-0.062059197877089,450
2011,Subject_6,Simple,5,-0.103674614651839,500
2012,Subject_6,Simple,5,-0.119108795635297,550
2013,Subject_6,Simple,5,-0.173218476498689,600
2014,Subject_6,Simple,5,-0.216379917898127,650
2015,Subject_6,Simple,5,-0.248133164247419,700
2016,Subject_6,Simple,5,-0.304779721932421,750
2017,Subject_6,Simple,5,-0.319505056653233,800
2018,Subject_6,Simple,5,-0.369595237696731,850
2019,Subject_6,Simple,5,-0.40232414501273,900
2020,Subject_6,Simple,5,-0.434336396372428,950
2021,Subject_6,Simple,5,-0.482930311644104,1000
2022,Subject_6,Simple,5,-0.489756507079889,1050
2023,Subject_6,Simple,5,-0.509498173641478,1100
2024,Subject_6,Simple,5,-0.520081631453432,1150
2025,Subject_6,Simple,5,-0.536395399709121,1200
2026,Subject_6,Simple,5,-0.51779238737809,1250
2027,Subject_6,Simple,5,-0.523566768352846,1300
2028,Subject_6,Simple,5,-0.503657474430801,1350
2029,Subject_6,Simple,5,-0.482523896182081,1400
2030,Subject_6,Simple,5,-0.446484195960683,1450
2031,Subject_6,Simple,5,-0.40693786012976,1500
2032,Subject_6,Simple,5,-0.371004016271119,1550
2033,Subject_6,Simple,5,-0.326582378941962,1600
2034,Subject_6,Simple,5,-0.261981114436071,1650
2035,Subject_6,Simple,5,-0.164951264456604,1700
2036,Subject_6,Simple,5,-0.116422383888639,1750
2037,Subject_6,Simple,5,-0.096186502678858,1800
2038,Subject_6,Simple,5,-0.0389484408682064,1850
2039,Subject_6,Simple,5,0.0120343278658051,1900
2040,Subject_6,Simple,5,0.0692404477938395,1950
2041,Subject_6,Circle,6,0.07023802976002,0
2042,Subject_6,Circle,6,0.133088387328463,50
2043,Subject_6,Circle,6,0.176011466639144,100
2044,Subject_6,Circle,6,0.260706975326974,150
2045,Subject_6,Circle,6,0.332018595452876,200
2046,Subject_6,Circle,6,0.373206249719093,250
2047,Subject_6,Circle,6,0.407743019795511,300
2048,Subject_6,Circle,6,0.454877013888319,350
2049,Subject_6,Circle,6,0.440721027361994,400
2050,Subject_6,Circle,6,0.453962734100138,450
2051,Subject_6,Circle,6,0.433128788685401,500
2052,Subject_6,Circle,6,0.417588176817249,550
2053,Subject_6,Circle,6,0.459712032954342,600
2054,Subject_6,Circle,6,0.441188479782966,650
2055,Subject_6,Circle,6,0.434259161385556,700
2056,Subject_6,Circle,6,0.410499053398253,750
2057,Subject_6,Circle,6,0.385041794840427,800
2058,Subject_6,Circle,6,0.359584536282602,850
2059,Subject_6,Circle,6,0.334127277724776,900
2060,Subject_6,Circle,6,0.308670019166951,950
2061,Subject_6,Circle,6,0.277696613454691,1000
2062,Subject_6,Circle,6,0.249236673849015,1050
2063,Subject_6,Circle,6,0.255176134087367,1100
2064,Subject_6,Circle,6,0.251299224306893,1150
2065,Subject_6,Circle,6,0.252232505248815,1200
2066,Subject_6,Circle,6,0.275403385753877,1250
2067,Subject_6,Circle,6,0.270557296705077,1300
2068,Subject_6,Circle,6,0.29476658510494,1350
2069,Subject_6,Circle,6,0.329748924994967,1400
2070,Subject_6,Circle,6,0.336987870698316,1450
2071,Subject_6,Circle,6,0.359855276677208,1500
2072,Subject_6,Circle,6,0.37643281916066,1550
2073,Subject_6,Circle,6,0.40737044799903,1600
2074,Subject_6,Circle,6,0.439452870495676,1650
2075,Subject_6,Circle,6,0.457945757631077,1700
2076,Subject_6,Circle,6,0.493233606723853,1750
2077,Subject_6,Circle,6,0.529185951037323,1800
2078,Subject_6,Circle,6,0.551138522572101,1850
2079,Subject_6,Circle,6,0.574945603455449,1900
2080,Subject_6,Circle,6,0.58412929615043,1950
2081,Subject_6,Simple,7,-0.0102358790142301,0
2082,Subject_6,Simple,7,0.03322357855762,50
2083,Subject_6,Simple,7,0.0175574056757348,100
2084,Subject_6,Simple,7,0.0473266007830202,150
2085,Subject_6,Simple,7,0.0696070580732,200
2086,Subject_6,Simple,7,0.0731215696696204,250
2087,Subject_6,Simple,7,0.119229277391785,300
2088,Subject_6,Simple,7,0.11123552018883,350
2089,Subject_6,Simple,7,0.119992619224505,400
2090,Subject_6,Simple,7,0.13832157272019,450
2091,Subject_6,Simple,7,0.106603218576855,500
2092,Subject_6,Simple,7,0.0884337477037951,550
2093,Subject_6,Simple,7,0.0539967203906553,600
2094,Subject_6,Simple,7,0.0343529347243501,650
2095,Subject_6,Simple,7,-0.0073554057576501,700
2096,Subject_6,Simple,7,-0.0422151906593555,750
2097,Subject_6,Simple,7,-0.0546258065387049,800
2098,Subject_6,Simple,7,-0.0797707378182402,850
2099,Subject_6,Simple,7,-0.0797707378182402,900
2100,Subject_6,Simple,7,-0.0905639830932352,950
2101,Subject_6,Simple,7,-0.09641061269377,1000
2102,Subject_6,Simple,7,-0.0961499239134049,1050
2103,Subject_6,Simple,7,-0.0702990701727648,1100
2104,Subject_6,Simple,7,-0.0648303219226753,1150
2105,Subject_6,Simple,7,-0.0746286799556417,1200
2106,Subject_6,Simple,7,-0.0860336342089911,1250
2107,Subject_6,Simple,7,-0.0974385884623405,1300
2108,Subject_6,Simple,7,-0.10884354271569,1350
2109,Subject_6,Simple,7,-0.120248496969039,1400
2110,Subject_6,Simple,7,-0.141369582057915,1450
2111,Subject_6,Simple,7,-0.152507035738251,1500
2112,Subject_6,Simple,7,-0.198585063506855,1550
2113,Subject_6,Simple,7,-0.22709878589401,1600
2114,Subject_6,Simple,7,-0.24802510092377,1650
2115,Subject_6,Simple,7,-0.27100452867143,1700
2116,Subject_6,Simple,7,-0.300137813396055,1750
2117,Subject_6,Simple,7,-0.313649720419545,1800
2118,Subject_6,Simple,7,-0.33226457538711,1850
2119,Subject_6,Simple,7,-0.36726920989019,1900
2120,Subject_6,Simple,7,-0.36726920989019,1950
2121,Subject_6,Simple,8,0.0392257555437432,0
2122,Subject_6,Simple,8,0.0731499474977984,50
2123,Subject_6,Simple,8,0.113935295473548,100
2124,Subject_6,Simple,8,0.168421475823504,150
2125,Subject_6,Simple,8,0.212029079808113,200
2126,Subject_6,Simple,8,0.248939300846384,250
2127,Subject_6,Simple,8,0.279012330019138,300
2128,Subject_6,Simple,8,0.309085359191892,350
2129,Subject_6,Simple,8,0.339158388364647,400
2130,Subject_6,Simple,8,0.369231417537401,450
2131,Subject_6,Simple,8,0.399304446710155,500
2132,Subject_6,Simple,8,0.429377475882909,550
2133,Subject_6,Simple,8,0.459450505055663,600
2134,Subject_6,Simple,8,0.465859564720558,650
2135,Subject_6,Simple,8,0.468537600384904,700
2136,Subject_6,Simple,8,0.457739555765959,750
2137,Subject_6,Simple,8,0.433858688377823,800
2138,Subject_6,Simple,8,0.407036511062068,850
2139,Subject_6,Simple,8,0.391675237523693,900
2140,Subject_6,Simple,8,0.393983643902428,950
2141,Subject_6,Simple,8,0.376220458047258,1000
2142,Subject_6,Simple,8,0.373620158770434,1050
2143,Subject_6,Simple,8,0.394826178518408,1100
2144,Subject_6,Simple,8,0.416945820550878,1150
2145,Subject_6,Simple,8,0.435895241845364,1200
2146,Subject_6,Simple,8,0.474277585114368,1250
2147,Subject_6,Simple,8,0.510380620492999,1300
2148,Subject_6,Simple,8,0.535200570757604,1350
2149,Subject_6,Simple,8,0.558058241668913,1400
2150,Subject_6,Simple,8,0.591655013396523,1450
2151,Subject_6,Simple,8,0.619825161541919,1500
2152,Subject_6,Simple,8,0.648420521468164,1550
2153,Subject_6,Simple,8,0.669555947015119,1600
2154,Subject_6,Simple,8,0.676593350073039,1650
2155,Subject_6,Simple,8,0.674885152403443,1700
2156,Subject_6,Simple,8,0.676931018651754,1750
2157,Subject_6,Simple,8,0.675494649886038,1800
2158,Subject_6,Simple,8,0.684692986394734,1850
2159,Subject_6,Simple,8,0.656701644541208,1900
2160,Subject_6,Simple,8,0.637016376686778,1950
2161,Subject_6,Circle,9,-0.0212762679347867,0
2162,Subject_6,Circle,9,-0.0189653204351115,50
2163,Subject_6,Circle,9,-0.0155990676512214,100
2164,Subject_6,Circle,9,-0.0103892610334668,150
2165,Subject_6,Circle,9,-0.0176823065641916,200
2166,Subject_6,Circle,9,-0.0264498165560418,250
2167,Subject_6,Circle,9,0.0161341300078783,300
2168,Subject_6,Circle,9,0.0242757442563231,350
